label,text
2,Salebetipun badhe ujian menika piyambakipun siyang dalu sinau kemawon.
0,"Yen sinau aja bengi-bengi, sesuk mundhak tangi kawanan!"
2,"Yen sinau sampun dalu-dalu, benjing-enjing mindhak tangi kasiyangan!"
0,"Aku tekan pasar kawanen, bakule wis mulih."
2,"Kula dumugi peken kesiyangan, bakulipun sampun mantuk."
1,Dewi wara sembadra dikersakake dening raden janaka
3,Dewi wara sembadra dipunkersakaken dening raden janaka.
1,Raden janaka ngersakake dewi wara sembadra
3,Raden janaka ngersakaken dewi wara sembadra.
0,"Wah, tanduran gedhang iki bakal urip."
2,"Wah, taneman pisang menika badhe gesang."
0,Mbak tanti arep tuku bakal ing toko.
2,Mbak tanti badhe tumbas badhe ing toko.
0,"Kancaku ora munggah, banjur mbaleni kelas loro maneh."
2,"Kanca kulo boten minggah, lajeng mangsuli kelas kalih malih."
0,"Kanggo njaga kuwating balung, ngombea pil kalsium!"
1,"Kagem njaga kuwating tosan, panjenengan ngunjuk pil kalsium."
2,"Kangge njagi kiyating balung, sampeyan ngombe pil kalsium!"
3,"Kagem njagi kiyating tosan, panjenengann ngunjuk pil kalsium!"
0,"Ana ing adegan iki, critane kowe dibanda arep dipateni."
1,"Ana ing adegan iki, critane panjenengan dibesta arep disedani."
2,"Wonten ing adegan menika, cariyosipun sampeyan dipunbanda badhe dipunpejahi."
3,"Wonten ing adegan mennika, cariyosipun panjenengan dipunbesta badhe dipunsedani."
0,Dhik Rini mbalekake buku wacan duweke Pak Hasan.
1,Dhik Rini nyaosake bali buku wacan kagungane Pak Hasan.
2,Dhik Rini mangsulaken buku waosan gadhahanipun Pak Hasan.
3,Dhik Rini nyaosaken wangsul buku waosan kagunganipun Pak Hasan.
0,Bu Hasan lunga menyang pasar karo mbalekake payunge Dhik Rini.
1,Bu Hasan tindak menyang pasar karo maringake bali payunge Dhik Rini.
2,Bu Hasan kesah dhateng peken kaliyan mangsulaken payungipun Dhik Rini.
3,Bu Hasan tindak dhateng peken kaliyan maringaken wangsul payungipun Dhik Rini.
0,"Jarene dhokter, wong lara asma iku yen turu becike nganggo bantal spons."
1,"Ngandikane dhokter, wong gerah asma iku yen sare becike ngagem kajang mustaka spons."
2,"Criyosipun dhokter, tiyang sakit asma menika yen tilem saenipun ngangge kajang sirah spons."
3,"Ngandikanipun dhokter, tiyang gerah asma menika yen sare saenipun ngagem kajang mustaka spons"
0,Bapak Krama lagi macul ana ing tegal.
2,Bapak Krama saweg macul wonten ing tegal.
0,"Jeng Niken ana ing ngomah apa ora? Kae, diundang bapake!"
1,"Jeng Niken ana ing dalem apa ora? Kae, ditimbali ramane!"
2,Jeng Niken wonten ing griya menapa boten? Menika dipunundang bapakipun!
3,Jeng Niken wonten ing dalem menapa boten? Menika dipuntimbali ramanipun!
0,Kandhaa dhewe marang bapakku!
1,Panjenengan ngandika dhewe marang bapak adalem!
2,Sampeyan criyos piyambak dhateng bapak kula!
3,Panjenengan ngandika piyambak dhateng bapak adalem!
0,Bapakmu mau mlaku-mlaku karo bapakku.
1,Rama panjenengan (ingkang rama) mau tindak-tindak karo bapak adalem.
2,Bapak sampeyan wau mlampah-mlampah kaliyan bapak kula.
3,Rama panjenengan (ingkang rama) wau tindak-tindak kaliyan bapak adalem.
0,Tanta mlaku bareng karo Tanti.
2,Tanta mlampah sareng kaliyan Tanti.
0,"Bareng Tanta teka, Tanti banjur mesem."
2,"Sareng Tanta dumugi, Tanti lajeng mesem."
0,"Pracaya utawa ora iku prakara kabatinan, mula angel disumurupi."
2,"Pitados utawi boten menika prakawis kabatosan, mila angel dipunsumerepi."
0,"Lelarane ora mung ditambani kanthi cara medis, nanging uga cara kebatinan."
2,"Sesakitipun boten namung dipunjampeni kanthi cara medis, nanging ugi cara kebatosan."
0,Bature Bu Sindu kae pethel nyambut-gawe.
2,Rencangipun Bu Sindu menika pethel nyambut-damel.
0,Bengi-bengi kok mrene kuwi baturmu sapa?
2,Dalu-dalu mriki menika rencang sampeyan sinten?
0,"Anakmu wetenge lara, jare arip bebanyu."
1,"Ingkang putra padharane gerah, ngendikane arep bobotan."
2,"Anak sampeyan wetengipun sakit, criyosipun badhe bebucal."
3,"Ingkang putra padharanipun gerah, ngandikanipun badhe bobotan."
0,"Jare arep njagong, nganggo bebed sing endi?"
1,"Ngandikane arep lenggahan, ngagem nyamping sing endi?"
2,"Criyosipun badhe njagong, ngangge bebed ingkang pundi?"
3,"Ngandikanipun badhe lenggahan, ngagem nyamping ingkang pundi?"
0,"Nabuh gender iku angel, aku sinau wis sasasi iki ora bisa-bisa."
2,"Nabuh gender menika angel, kula sinau sawulan menika boten saged-saged."
0,Kok bisa-bisane ngedhuk sumur nganti samono jerone.
2,Kok saged-sagedipun ngedhuk sumur ngantos semanten lebetipun.
0,"Yen kowe arep manggon ing kene, bisa-bisa wae!"
2,"Yen sampeyan badhe manggen ing ngriki, saged-saged kemawonl"
0,"Amarga prakarane wigati, bisa ora bisa kowe kudu teka!"
2,"Amargi prakawisipun wigatos, saged boten saged sampeyan kedah dhateng!"
0,"Mula prayogane dibisak-bisakake teka, sanajan kasep."
2,"Mila prayogi dipunsaged-sagedaken dhateng, sanajan kasep."
0,"lya, yen mangkono sabisa-bisa dak-teka."
2,"Inggih, yen makaten sasaged-saged kula dhateng."
0,"Ayo ditepungake, ala-ala iki bojoku!"
1,"Sumangga ditepungake, ala-ala iki sisihan adalem!"
2,"Mangga dipuntepangaken, awon-awon menika semah kula!"
3,"Sumangga dipuntepangaken, awon-awon menika semah adalem!"
0,Ana ing pasar aku ketemu bojomu.
1,Ana ing pasar adalem ketemu garwa panjenengan.
2,Wonten ing peken kula kepanggih semah sampeyan.
3,Wonten ing peken adalem kepanggih garwa panjenengan.
0,Mas Wardi tetuku ana ing toko karo bojone
1,Mas Wardi memundhut ana ing toko karo garwane (ingkang garwa).
2,Mas Wardi tetumbas wonten ing toko kaliyan semahipun.
3,Mas Wardi memundhut wonten ing toko kaliyan garwanipun (ingkang garwa).
0,Mbokmu (Bokmu) kae arep lunga menyang ngendi?
1,Ibu panjenengan (ingkang ibu) kae arep tindak menyang ngendi?
2,Mbok (Bok) sampeyan menika badhe kesah dhateng pundi?
3,Ibu panjenengan (ingkang ibu) menika badhe tindak dhateng pundi?
0,"Kowe bok aja lunga-lunga, lungguh kene wae!"
1,"Panjenengan bok aja tindak-tindak, pinarak kene wae!"
2,"Sampeyan bok sampun kesah-kesah, lenggah ngriki kemawon!"
3,"Panjenengan bok sampun tindak-tindak, pinarak ngriki kemawon!"
0,Brengos iku rambut kang ana ing sandhuwuring lambe.
1,Rawis iku rikma kang ana ing sandhuwuring lathi.
2,Brengos menika rambut ingkang wonten ing sanginggiling lambe.
3,Rawis menika rikma ingkang wonten ing sanginggiling lathi.
0,"Amarga udan deres, sing nonton jathilan bubar."
2,"Amargi jawah deres, ingkang ningali jathilan bibar."
0,Nganti jam loro kumpulane lagi bubar.
2,Ngantos pukul kalih kempalanipun saweg bibar.
0,"Sing padha sregep sinau ngulir budi, supaya bisa dadi wong pinter."
1,"Sing padha sregep sinau ngulir panggalih, supaya bisa dadi priyayi pinter."
2,"Ingkang sami sregep ngulir manah, supados saged dados tiyang pinter."
3,"Ingkang sami sregep sinau ngulir panggalih, supados saged dados priyantun pinter."
0,Bojomu kae pangkate dhuwur tur luhur budine.
1,Garwa panjenengan kae pangkate dhuwur tur luhur panggalihe.
2,Semah sampeyan menika pangkatipun inggil tur luhur manahipun.
3,Garwa panjenengan menika pangkatipun inggil tur luhur panggalihipun.
0,Wong sadesa budhal gotongroyong ndandani tanggul.
2,Tiyang sadhusun bidhal gotongroyong ndandosi tanggul.
0,"Pak Sindu teka dhisik dhewe, nanging banjur lungguh ing buri."
1,"Pak Sindu rawuh dhisik dhewe, nanging banjur pinarak ing buri."
2,"Pak Sindu dhateng rumiyin piyambak, nanging lajeng lenggah ing wingking."
3,"Pak Sindu rawuh rumiyin piyambak, nanging lajeng pinarak ing wingking."
0,Yen butuh komputer duwekku anggonen!
2,Yen betah komputer gadhahan kula sampeyan angge!
0,Bapak arep menyang bank golek butuh. 
2,Bapak badhe dhateng bank pados betah.
0,"Yen kowe kebutuh komputer kanggo gawe skripsi, dak silihi wae!"
2,"Yen sampeyan kebetah komputer kangge damel skripsi, kula sambuti kemawon!"
0,Sawise lungguh Sang Begawan calathu kanthi alon.
1,Sawise pinarak Sang Begawan ngandika kanthi alon.
2,Sasampunipun lenggah Sang Begawan wicanten kanthi alon.
3,Sasampunipun pinarak Sang Begawan ngandika kanthi alon.
0,Sang Begawan duwe brengos dawa nganti nutupi cangkeme.
1,Sang Begawan kagungan rawis dawa nganti nutupi tutuke.
2,Sang Begawan gadhah brengos panjang ngantos nutupi lesanipun.
3,Sang Begawan kagungan rawis panjang ngantos nutupi tutukipun.
0,"Adusa, andhuk karo sabun wis dicawisake ing kamar mandhi!"
1,"Panjenengan siram, andhuk karo sabun wis dicaosake ing kamar mandhi!"
2,"Sampeyan adus, andhuk kaliyan sabun sampun dipuncawisaken ing kamar mandhi!"
3,"Panjenengan siram, andhuk kaliyan sabun sampun dipuncaosaken ing kamar mandhi!"
0,"Kancamu wis rampung bebuwang, saiki lagi cewok."
1,"Kanca panjenengan wis rampung bobotan, saiki lagi cawik."
2,"Kanca sampeyan sampun rampung bebucal, samenika saweg cewok."
3,"Kanca panjenengan sampun rampung bobotan, samenika saweg cawik."
0,"Yen ndeleng TV aja saka cedhakan, mundhak mripate lara!"
2,"Yen ningali TV sampun saking celakan, mindhak mripatipun sakit!"
0,"Pak Guru kae sregep lan temen, mula kacedhak dening Kepala Sekolah."
2,"Pak Guru menika sregep lan temen, mila kacelak dening Kepala Sekolah."
0,"Manawa ndeleng munyuk aja cedhak-cedhak, mundhak dicakot!"
2,"Manawi ningali munyuk sampun celak-celak, mindhak dipuncakot!"
0,Saka kene tekan Purwareja iku cedhak-cedhake seket kilometer.
2,Saking ngriki dumugi Purwareja menika celak-celakipun seket kilometer.
0,"Genderane dicekel dhisik, arep dak kerek!"
1,"Genderane diasta dhisik, arep adalem kerek!"
2,"Genderanipun dipuncepeng rumiyin, badhe kula kerek!"
3,"Genderanipun dipunasta rumiyin, badhe adalem kerek!"
0,Pitik cumekel mangkono iku yen diculake ilang.
2,Ayam cumepeng makaten menika yen dipunculaken ical.
0,"Pak Purba nyekel cemethi,sajake arep nunggang jaran."
1,"Pak Purba ngasta tembung, sajake arep nitih titihan."
2,"Pak Purba nyepeng cemethi, sajakipun badhe numpak kapal."
3,"Pak Purba ngasta tembung, sajakipun badhe nitih titihan."
0,"Iki aku isih duwe cilikan, anak ragil!"
2,"Menika kula taksih gadhah alitan, anak ragil!"
0,"Wah, raine kaya cilikane bojone biyen."
1,"Wah, pasuryane kaya timure ingkang garwa biyen."
2,"Wah, rainipun kados alitanipun semah sampeyan rumiyin."
3,"Wah, pasuryanipun kados timuripun ingkang garwa rumiyin."
0,"Layang iki kacukup samene dhisik, liya wektu dibanjurake."
2,"Surat menika kacekap samanten rumiyin, sanes wekdal dipun lajengaken."
0,"Sawise transmigrasi, dheweke dadi wong kecukupan."
2,"Sasampunipun transmigrasi, piyambakipun dados tiyang kecekapan."
0,Jenange wenehana gula sacukupe!
2,Jenangipun sampeyan sukani gendhis sacekapipun!
0,Sega karo lawuh iki dicukup-cukupake supaya kanggo sadina!
2,Sekul kaliyan lawuh menika dipuncekap-cekapaken supados kangge sadinten!
0,"Wis dadi kalumrahane wong desa, enggone urip padha cukup-cinukupan."
2,"Sampun dados kalimrahanipun tiyang dhusun, enggenipun gesang sami cekap-cinekapan."
0,"Sajrone bojoku lunga, rewangana nyukup-nyukupake kabutuhan ngomah!"
2,"Sadangunipun semah kula kesah, sampeyan rencangi nyekap-nyekapaken kabetahan nggriya!"
0,Yen mung butuh lombok wae nggawaa sacukup-cukupe!
2,Yen namung betah lombok kemawon sampeyan mbekta sacekap-cekapipun!
0,Adhimu Ayu arep cukur ing salon Ayu.
1,Ingkang rayi Ayu arep paras ing salon Ayu.
2,Rayi sampeyan Ayu badhe cukur ing salon Ayu.
3,Ingkang rayi Ayu badhe paras ing salon Ayu.
0,Aku nyilih buku Asmaragama isine bab cumbana.
1,Adalem nyuwun ngampil buku Asmaragama isine bab saresmi.
2,Kula nyambut buku Asmaragama isinipun bab lambangsantun.
3,Adalem nyuwun ngampil buku Asmaragama isinipun bab saresmi.
0,Sing njoged gelungane mawa cundhuk kembang mlathi.
1,Sing beksa ukele mawa sangsangan kembang mlathi.
2,Ingkang njoged gelunganipun mawi cundhuk sekar mlathi.
3,Ingkang beksa ukelipun mawi sangsangan sekar mlathi.
0,"Cundhuk karo uleman, kumpulane diwiwiti jam wolu."
2,"Cundhuk kaliyan uleman, kempalanipun dipunwiwiti pukul wolu."
0,Klambiku wis dadi.
2,Rasukan kula sampun dados
0,Bapak dadi guru Sekolah Dasar.
2,Bapak dados guru Sekolah Dasar.
0,Dadi bapakmu iku guru?
2,Dados bapak sampeyan menika guru?
0,"Wektu iku aku lagi dadi lakon, muga-muga diparingi iman sing kuwat."
2,"Wekdal menika kula saweg dados lampahan, mugi-mugi dipunparingi iman ingkang kiyat."
0,"Tawa dagangan mrana-mrene ora payu, mung dadi laku."
2,"Tawi dagangan mrika-mriki boten pajeng, namun dados lampah."
0,"Nagih utang ora diwenehi, malah dadi padu."
2,"Nagih sambutan boten dipun-sukani, malah dados paben."
0,"Mung ndeleng jathilan wae nunggang pitmotor, bareng ilang dadi paran tutuhan."
2,"Namun nningali jathilan kemawon numpak pitmotor, sareng ical dados paran tetahan."
0,Muliha wae supaya ora dadi pikirane sadulur!
1,Panjenengan kondur wae supaya ora dadi panggalihe para sadulur!
2,Sampeyan manthuk kemawon supados boten dados manahipun para sadherek!
3,Panjenengan kondur kemawon supados boten dado panggalihipun para sadherek!
0,Ana ing desa manggona dadi siji karo aku!
2,Wonten ing dhusun sampeyan manggen dados satunggal kaliyan kula!
0,"Dhuwite eklasna wae, tinimbang bola bali nagih mung disemayani, tiwas dadi sikil!"
2,"Artaniupun sampeyan eklasaken kemawon, tinimbang wongsal-wangsul nagih namung dipunsemadosi, tiwas dados suku!"
0,"Dheweke gelem prihatin, kadadeane saiki bisa urip mulya."
2,"Piyambakipun purun prihatos, kadadosanipun sameniko saged desang mulya."
0,"Kadadean kobongan dhek wingi, jalarane saka kompor jeblug."
2,"Kadadosan kebesmen kala wingi, jalaranipun saking kompor njeblug."
0,Sawise dewata cengkar nyemplung sagara banjur salah kadaden awujud bajul putih.
2,Sasampunipun dewata cengkar nyamplung saganten lajeng salah kedadosan awujud bajul putih.
0,Enggone nyang-nyangan montor kedadeyan salawe yuta rupiah.
2,Enggenipun awis-awisan montor kedadosan salangkung yuta rupiah.
0,Peleme bisa ndadi mengkono iku kok rabuk apa?
2,Pelemipun sage ndados menika sampeyan rabuk menapa?
0,Jathilan sing mangan beling kae lagi ndadi.
2,Jathilan ingkang nedha beling menika saweg ndados.
0,Nulis layang wiwit mau ora dadi-dadi iku isine apa?
2,Nyerat serat wiwit mau mbotten dado-dados menika isinipun menapa?
0,Pit rusak sing digawa menyang bingkil lagi didandani.
2,Pit risak ingkang dipunbekta dhateng bingkil saweg dipundadosi.
0,Kabel iki uluren sadawa-dawane.
2,Kabel menika sampeyan ular sapanjang-panjangipun.
0,Sadawa-dawane urip ing donya isih dawa ing akerat.
2,Sapanjang-panjangipun gesang ing donya taksih panjang ing akerat.
0,Para siswa den samya marsudi kawruh utama.
2,Para siswa ingkang sami marsudi kawruh utami.
0,Wijiling tirta den-upadi ing madyaning wana.
2,Wedaling toya dipundadosi ing madyaning wana.
0,Gambaranmu iki apike yen dideleng saka kadohan.
1,Gambaran panjenengan iki apike yen dipriksani saka kadohan.
2,Gambaran sampeyan menika saenipun yen dipuntingali saking katebihan.
3,Gambaran panjenengan menika saenipun yen dipunpriksani saking katebihan.
0,"Aja dadi ati, aku liwat omahmu ora mampir, amarga bareng kanca akeh."
1,"Aja dadi panggalih, adalem liwat dalem panjenengan ora mampir, amarga bareng kanca akeh."
2,"Sampun dados manah, kula langkung griya sampeyan boten mampir, amargi sareng kanca kathah."
3,"Sampun dados panggalih, adalem langkung dalem panjenengan boten mampir, amargi sareng kanca kathah."
0,Mung kaget maca layang banjur dadi dalaning pati.
2,Namung kaget maos serat lajeng dados margining pejah.
0,Koran-koran kuwi yen dilumpukake bisa dadi dhuwit.
2,Koran-koran menika yen dipunlempakaken saged dados arta.
0,"Yen kowe lara, dadi gawene wong saomah."
2,"Yen sampeyan sakit, dados damelipun tiyang sagriya."
0,Yen lunga aja wengi-wengi mundhak dadi golekan.
2,Yen kesah sampun dalu-dalu mindhak dados padosan.
0,"Ayo padha mangan, nanging njupuk dhewe-dhewe, ora dadi laden!"
2,"Mangga sami nedha, nanging mendhet piyambak-piyambak, boten dados ladosan!"
0,"Dak dodolan wae, dadi-dadi bakul lombok."
2,"Kula sadean kemawon, dados-dados bakul lombok."
0,"Embok cilik teka, arep dak-wenehi wedang."
1,"Ibu cilik rawuh, arep adalem caosi unjukan."
2,"Embok alit dhateng, badhe kula sukani benteran."
3,"Ibu alit rawuh, badhe adalem caosi unjukan."
0,Kowe dandan iku arep lunga menyang ngendi?
1,Panjenengan ngagem pangageman (busana) iku arep tindak menyang ngendi?
2,Sampeyan dandos menika badhe kesah dhateng pundi?
3,Panjenengan ngagem pangageman (busana) menika badhe tindak dhateng pundi?
0,"Prayoga banjur bedhamen wae, aja ndedawa pasulayan."
2,"Prayogi sami bedhamen kemawon, sampun mepanjang pasulayan. "
0,Golekna kayu sadawane teken iki.
2,Sampeyan padosaken kajeng sapanjangipun teken menika.
0,Kacang lanjaran ing kebon kuwi dawa-dawa.
2,Kacang lanjaran ing kebon menika panjang-panjang.
0,"Rahayune pasulayan iku dadi rampung, dadi ora kedawa-dawa."
2,"Rahayunipun pasulayan menika lajeng rampung, dados boten kepanjang-panjang."
0,Delengane anakmu iku rada ora kepenak.
2,Katingalipun anak sampeyan menika radi boten sakeca.
0,Aku ngeterake Bu Nata ndedeleng ana ing pasar.
1,Adalem ndherekake Bu Nata memriksani ana ing pasar.
2,Kula ngeteraken Bu Nata neningali wonten ing peken.
3,Adalem ndherekaken Bu Nata memriksani wonten ing peken.
0,Pandelenganku saiki rada blawur.
2,Paningalan kula samenika radi blawur.
0,Omahku saka kene kira-kira mung sapandeleng.
2,Griya kula saking ngriki kinten-kinten namung sapaningal.
0,Dina-dina prei ngene iki dalane rame.
2,Dinten-dinten prei makaten menika marginipun rame.
0,Pardi iku pinter amarga ndina-ndina mung sinau wae.
2,Pardi menika pinter amargi ndinten-ndinten namung sinau kemawon.
0,Bocah sadina-dina mung pasaran wae.
2,Lare sadinten-dinten namung pasaran kemawon.
0,Bapakku sadina-dinane entek rokok lima.
2,Bapak kula sadinten-dintenipun telas rokok gangsal.
0,"Aku manut, gilirane rondha sadina-dinane."
2,"Kula manut, giliranipun rondha sadinten-dintenipun."
0,"Adhimu kae sikile cilik, mula dlamakane ciyut."
1,"Ingkang rayi kae sampeyane cilik, mula padane ciyut."
2,"Rayi sampeyan menika sukunipun alit, mila dlamakanipun aut."
3,"Ingkang rayi menika sampeyanipun alit, mila padanipun aut."
0,"Bu Harti arep tuku gula selawe kilo, wis dak-dolane."
1,"Bu Marti arep mundhut gula selawe kilo, wis adalem dolane."
2,"Bu Harti badhe tumbas gendhis selangkung kilo, sampun kula sadeanipun."
3,"Bu Harti badhe mundhut gendhis selangkung kilo, sampun adalem sadeanipun."
0,Wong dol tinuku ing pasar kene saya rame.
2,Tiyang sade tinumbas ing peken ngriki saya rame.
0,Pitik gering kuwi sadol-dole gawanen menyang pasar!
2,Ayam gering menika sasade-sadenipun sampeyan bekta dhateng peken!
0,"Yen ora doyan jangan pedhes, njupuka sop wae!"
1,"Yen ora kersa jangan pedhes, panjenengan mundhut sop wae!"
2,"Yen boten doyan jangan pedhes, sampeyan mundhut sop kemawon!"
3,"Yen boten kersa jangan pedhes, panjenengan mundhut sop kemawon!"
0,"Wong sadesa siyaga, ngadhepi sakehing drigama."
2,"Tiyang sadhusun siyaga, ngadhepi sakathahing drigami."
0,"Wah, drijine calon bojomu kae apik, mucuk eri."
1,"Wah, racikane calon ingkang garwa kae apik, mucuk eri."
2,"Wah, drijinipun calon semah sampeyan menika sae, mucuk eri."
3,"Wah, racikanipun calon ingkang garwa menika sae, mucuk eri."
